Length Units,meter,,,,,,,
Node,X(m),Y(m),Z(m),VX(m/s),VY(m/s),VZ(m/s),(1) 속도 크기 - m/s,
1,-213.84827,-1401.7566,200,-0.01386104,9.9568558,0.029739749,9.9569101,
2,-193.60878,-1401.7566,200,-0.019379396,9.9952087,0.018268112,9.995244,
3,-173.36929,-1401.7566,200,-0.020153984,9.9989939,0.010538232,9.9990196,
4,-153.12982,-1401.7566,200,-0.064364403,10.005268,0.020334389,10.005496,
5,-132.89034,-1401.7566,200,-0.085199043,10.002409,0.020713527,10.002793,
6,-112.65086,-1401.7566,200,-0.099206105,10.006373,0.019383505,10.006884,
7,-92.411377,-1401.7566,200,-0.087138362,10.014515,0.017465323,10.01491,
8,-72.17189,-1401.7566,200,-0.075147882,10.013006,0.02295069,10.013314,
9,-51.932404,-1401.7566,200,-0.096457742,10.001942,0.037412126,10.002477,
10,-31.692932,-1401.7566,200,-0.098330021,10.001852,0.036797702,10.002402,
11,-11.453445,-1401.7566,200,-0.11457329,9.9889612,0.034201771,9.9896765,
12,8.7860413,-1401.7566,200,-0.12047807,9.985713,0.03293338,9.9864941,
13,29.025513,-1401.7566,200,-0.10853948,9.9880753,0.046359371,9.9887724,
14,49.264999,-1401.7566,200,-0.1030257,9.9911022,0.051328339,9.991765,
15,69.504471,-1401.7566,200,-0.10828323,9.988534,0.05167675,9.989255,
16,89.743973,-1401.7566,200,-0.085784875,9.9575853,0.055640243,9.9581108,
17,109.98344,-1401.7566,200,-0.085784875,9.9575844,0.055640243,9.9581099,
18,130.22292,-1401.7566,200,-0.085784875,9.9575844,0.055640243,9.9581099,
19,150.46242,-1401.7566,200,-0.085784875,9.9575844,0.055640243,9.9581099,
20,170.70189,-1401.7566,200,-0.061793223,9.9796295,0.070121728,9.9800663,
21,190.94136,-1401.7566,200,-0.024548694,9.9868641,0.13380079,9.9877911,
22,211.18086,-1401.7566,200,-0.00623341,9.9883766,0.14916901,9.9894924,
23,231.42033,-1401.7566,200,-0.00623341,9.9883766,0.14916901,9.9894924,
24,251.65981,-1401.7566,200,-0.00623341,9.9883766,0.14916901,9.9894924,
25,271.89929,-1401.7566,200,0.002874235,9.9858971,0.13985565,9.9868765,
26,292.13879,-1401.7566,200,0.026488079,9.9954443,0.18933484,9.9972725,
27,312.37823,-1401.7566,200,0.03197927,9.9985657,0.20597748,10.000738,
