Length Units,meter,,,,,,,
Node,X(m),Y(m),Z(m),VX(m/s),VY(m/s),VZ(m/s),(1) 속도 크기 - m/s,
1,-213.84827,-1401.7566,300,-0.013909723,9.9611778,0.03082172,9.961235,
2,-193.60878,-1401.7566,300,-0.010966677,9.9959764,0.020770025,9.9960041,
3,-173.36929,-1401.7566,300,-0.015743593,9.9975548,0.021520628,9.9975901,
4,-153.12982,-1401.7566,300,-0.025893595,10.011101,0.02246684,10.011159,
5,-132.89034,-1401.7566,300,-0.025293605,10.012476,0.022290898,10.012532,
6,-112.65086,-1401.7566,300,-0.041494809,10.008979,0.031709705,10.009115,
7,-92.411377,-1401.7566,300,-0.071355559,10.002872,0.048418503,10.003243,
8,-72.17189,-1401.7566,300,-0.073046274,10.002136,0.050039262,10.002528,
9,-51.932404,-1401.7566,300,-0.075790592,10.00296,0.052539039,10.003386,
10,-31.692932,-1401.7566,300,-0.096436664,10.009825,0.074392036,10.010566,
11,-11.453445,-1401.7566,300,-0.096436664,10.009825,0.074392036,10.010566,
12,8.7860413,-1401.7566,300,-0.084784329,10.008697,0.067796096,10.009285,
13,29.025513,-1401.7566,300,-0.068354636,9.9959974,0.061871707,9.9964228,
14,49.264999,-1401.7566,300,-0.080307834,9.9916019,0.070325084,9.9921722,
15,69.504471,-1401.7566,300,-0.11707283,9.97785,0.14604191,9.9796057,
16,89.743973,-1401.7566,300,-0.11822051,9.9749689,0.16565956,9.9770451,
17,109.98344,-1401.7566,300,-0.018731339,9.9741812,0.058210552,9.974369,
18,130.22292,-1401.7566,300,-0.018731339,9.9741812,0.058210552,9.974369,
19,150.46242,-1401.7566,300,0.003232214,9.9932346,0.087827027,9.9936209,
20,170.70189,-1401.7566,300,0.003232214,9.9932346,0.087827027,9.9936209,
21,190.94136,-1401.7566,300,0.012654258,9.9946938,0.11425737,9.9953547,
22,211.18086,-1401.7566,300,0.032536443,10.00225,0.17470753,10.003828,
23,231.42033,-1401.7566,300,0.032777641,10.001849,0.17964593,10.003516,
24,251.65981,-1401.7566,300,0.032705978,10.001968,0.17817865,10.003609,
25,271.89929,-1401.7566,300,0.040495835,10.006968,0.15235905,10.008209,
26,292.13879,-1401.7566,300,0.042865228,10.0121,0.10822458,10.012776,
27,312.37823,-1401.7566,300,0.061934661,10.006794,0.15779884,10.00823,
28,332.61774,-1401.7566,300,0.0679162,10.005131,0.17334889,10.006863,
29,352.85724,-1401.7566,300,0.065469354,10.004492,0.17155759,10.006177,
30,373.09668,-1401.7566,300,0.042011552,10.006524,0.14184166,10.007617,
31,393.33618,-1401.7566,300,0.044010874,9.9988899,0.15584809,10.000201,
32,413.57568,-1401.7566,300,0.030355204,9.9984245,0.15115495,9.9996128,
33,433.81512,-1401.7566,300,0.021974029,9.9981384,0.14827454,9.9992619,
34,454.05463,-1401.7566,300,0.017566705,9.9995451,0.16298042,10.000889,
35,474.29413,-1401.7566,300,0.003378285,10.003308,0.20582853,10.005426,
36,494.53357,-1401.7566,300,-0.006630965,10.007869,0.24727044,10.010925,
37,514.77307,-1401.7566,300,-0.000899544,10.005049,0.22231293,10.007518,
38,535.01257,-1401.7566,300,-0.005713658,10.005488,0.13969846,10.006465,
39,555.25201,-1401.7566,300,-0.01194858,10.007113,0.089335345,10.007519,
40,575.49152,-1401.7566,300,-0.033338804,10.010882,0.1289476,10.011768,
41,595.73102,-1401.7566,300,-0.072418727,10.013018,0.22364062,10.015777,
42,615.97046,-1401.7566,300,-0.099974148,10.012903,0.27908719,10.017291,
43,636.20996,-1401.7566,300,-0.13216637,10.022011,0.28931341,10.027058,
44,656.44946,-1401.7566,300,-0.13404274,10.030202,0.2588692,10.034437,
45,676.6889,-1401.7566,300,-0.10106074,10.031467,0.20544925,10.034081,
46,696.92841,-1401.7566,300,-0.14433368,9.9991722,0.24410138,10.003193,
47,717.16791,-1401.7566,300,-0.16104156,9.991436,0.37245008,9.9996719,
48,737.40735,-1401.7566,300,-0.14910102,9.9893703,0.39817312,9.998414,
49,757.64685,-1401.7566,300,-0.11428111,9.9864864,0.44756797,9.9971638,
50,777.88635,-1401.7566,300,-0.051198158,10.014047,0.33395079,10.019745,
51,798.12579,-1401.7566,300,0.074725673,9.9893265,0.47359496,10.000826,
52,818.36523,-1401.7566,300,0.071305722,10.003244,0.4178437,10.012221,
53,838.60474,-1401.7566,300,0.079499535,10.039452,0.24089436,10.042656,
54,858.84424,-1401.7566,300,0.080249578,10.037019,0.23580244,10.040109,
55,879.08374,-1401.7566,300,0.080461137,10.030087,0.23347731,10.033127,
56,899.32324,-1401.7566,300,0.061101899,10.022186,0.19798441,10.024328,
57,919.56274,-1401.7566,300,0.051355138,10.021808,0.16958158,10.023374,
58,939.80212,-1401.7566,300,0.042421423,10.033693,0.17102051,10.03524,
