Length Units,meter,,,,,,,
Node,X(m),Y(m),Z(m),VX(m/s),VY(m/s),VZ(m/s),(1) 속도 크기 - m/s,
1,-213.84827,-1401.7566,500,-0.027992917,9.9497309,0.012074665,9.9497776,
2,-193.60878,-1401.7566,500,-0.020908117,9.9744024,0.010578887,9.9744301,
3,-173.36929,-1401.7566,500,-0.019524425,9.9723625,0.012762431,9.9723892,
4,-153.12982,-1401.7566,500,-0.015348149,9.9708595,0.016016776,9.9708843,
5,-132.89034,-1401.7566,500,-0.01764236,9.9596701,0.021061659,9.9597082,
6,-112.65086,-1401.7566,500,-0.017651355,9.9596491,0.021072397,9.9596872,
7,-92.411377,-1401.7566,500,-0.014267822,9.9504242,0.025954515,9.9504681,
8,-72.17189,-1401.7566,500,-0.014271415,9.9504108,0.025961051,9.9504547,
9,-51.932404,-1401.7566,500,-0.031751432,9.9735813,0.012409048,9.9736395,
10,-31.692932,-1401.7566,500,-0.031740624,9.9735909,0.012404824,9.973649,
11,-11.453445,-1401.7566,500,-0.026562909,9.9819851,0.009157513,9.9820242,
12,8.7860413,-1401.7566,500,-0.026570981,9.9819813,0.009160297,9.9820213,
13,29.025513,-1401.7566,500,-0.022465758,9.9722605,0.013315954,9.9722948,
14,49.264999,-1401.7566,500,-0.022464566,9.9722614,0.013315248,9.9722958,
15,69.504471,-1401.7566,500,-0.011847772,9.966589,0.017663373,9.9666119,
16,89.743973,-1401.7566,500,-0.005998934,9.9634638,0.02005831,9.9634857,
17,109.98344,-1401.7566,500,-0.005998774,9.9634647,0.020057775,9.9634867,
18,130.22292,-1401.7566,500,0.004809183,9.944706,0.03329663,9.9447632,
19,150.46242,-1401.7566,500,0.012664266,9.9310617,0.042923737,9.9311619,
20,170.70189,-1401.7566,500,0.012666194,9.9310513,0.042930275,9.9311523,
21,190.94136,-1401.7566,500,0.012677489,9.9700184,0.019401789,9.9700451,
22,211.18086,-1401.7566,500,0.012677811,9.9700174,0.019402284,9.9700441,
23,231.42033,-1401.7566,500,0.015900806,9.9826813,0.010682482,9.9826994,
24,251.65981,-1401.7566,500,0.015899556,9.9826822,0.010681641,9.9827003,
25,271.89929,-1401.7566,500,0.027312431,9.9671412,0.01783577,9.9671946,
26,292.13879,-1401.7566,500,0.03439609,9.9574947,0.022276077,9.9575787,
27,312.37823,-1401.7566,500,0.034392174,9.9574986,0.022273542,9.9575825,
28,332.61774,-1401.7566,500,0.024284666,9.9561205,0.021135535,9.9561729,
29,352.85724,-1401.7566,500,0.018472649,9.9553394,0.020477131,9.9553776,
30,373.09668,-1401.7566,500,0.018464684,9.9553576,0.020468304,9.9553957,
31,393.33618,-1401.7566,500,0.026193926,9.9694424,0.013562977,9.9694862,
32,413.57568,-1401.7566,500,0.028192,9.9730148,0.011810384,9.9730616,
33,433.81512,-1401.7566,500,0.023948267,9.9685764,0.015994482,9.9686184,
34,454.05463,-1401.7566,500,0.021113213,9.9656,0.018798275,9.9656401,
35,474.29413,-1401.7566,500,0.015116554,9.9731865,0.01385277,9.9732075,
36,494.53357,-1401.7566,500,0.011210558,9.9781322,0.010630746,9.9781446,
37,514.77307,-1401.7566,500,0.01120792,9.978137,0.010628244,9.9781485,
38,535.01257,-1401.7566,500,0.006774728,9.9626045,0.016281191,9.9626198,
39,555.25201,-1401.7566,500,0.002269809,9.946806,0.022031045,9.9468307,
40,575.49152,-1401.7566,500,0.002269924,9.9468031,0.022032158,9.9468279,
41,595.73102,-1401.7566,500,0.001809093,9.9624786,0.016597008,9.9624929,
42,615.97046,-1401.7566,500,0.001870939,9.9681501,0.023547443,9.9681778,
43,636.20996,-1401.7566,500,0.001866358,9.9682274,0.023489781,9.968255,
