Length Units,meter,,,,,,,
Node,X(m),Y(m),Z(m),VX(m/s),VY(m/s),VZ(m/s),(1) 속도 크기 - m/s,
1,-213.84827,-1401.7566,0,-0.025401754,9.957634,0.011881671,9.957674,
2,-193.60878,-1401.7566,0,-0.020779064,9.995573,0.006996961,9.9955969,
3,-173.36929,-1401.7566,0,-0.021959923,9.9957848,0.00661396,9.9958105,
4,-153.12982,-1401.7566,0,-0.052593116,10.000756,-0.002465461,10.000896,
5,-132.89034,-1401.7566,0,-0.05269694,10.000758,-0.002470328,10.000897,
6,-112.65086,-1401.7566,0,-0.052776407,10.00076,-0.002474054,10.0009,
7,-92.411377,-1401.7566,0,-0.05283853,10.00076,-0.002476966,10.0009,
8,-72.17189,-1401.7566,0,-0.061625808,10.01578,-0.006698663,10.015972,
9,-51.932404,-1401.7566,0,-0.09285409,10.006556,-0.011372361,10.006993,
10,-31.692932,-1401.7566,0,-0.076279573,10.00922,-0.012519342,10.009519,
11,-11.453445,-1401.7566,0,-0.076288074,10.009222,-0.012520737,10.009521,
12,8.7860413,-1401.7566,0,-0.087018915,10.004576,-0.012251624,10.004962,
13,29.025513,-1401.7566,0,-0.10649826,9.9961338,-0.011759808,9.9967079,
14,49.264999,-1401.7566,0,-0.11212756,9.9956322,-0.015928837,9.996274,
15,69.504471,-1401.7566,0,-0.13078868,9.9939651,-0.02973048,9.9948654,
16,89.743973,-1401.7566,0,-0.096666813,9.9931488,-0.022609493,9.9936419,
17,109.98344,-1401.7566,0,-0.066217929,9.9937315,-0.022360971,9.9939766,
18,130.22292,-1401.7566,0,-0.066170476,9.9937363,-0.022344945,9.9939804,
19,150.46242,-1401.7566,0,-0.066177972,9.9937353,-0.022347476,9.9939795,
20,170.70189,-1401.7566,0,-0.06524387,10.0021,-0.042750813,10.002404,
21,190.94136,-1401.7566,0,-0.065285832,10.002102,-0.042778306,10.002407,
22,211.18086,-1401.7566,0,-0.091818258,9.994709,-0.064295746,9.9953375,
23,231.42033,-1401.7566,0,-0.10184836,9.9919147,-0.072430171,9.9926968,
24,251.65981,-1401.7566,0,-0.10185187,9.9919138,-0.072432667,9.9926958,
25,271.89929,-1401.7566,0,-0.072353482,9.9833632,-0.05912232,9.9837999,
26,292.13879,-1401.7566,0,-0.062920354,9.9806328,-0.054862622,9.9809818,
27,312.37823,-1401.7566,0,-0.062895983,9.9806414,-0.054841369,9.9809904,
28,332.61774,-1401.7566,0,-0.034330394,9.9776011,-0.053175844,9.9778013,
29,352.85724,-1401.7566,0,-0.022622552,9.9842453,-0.051323548,9.9844027,
30,373.09668,-1401.7566,0,-0.015193965,9.9903278,-0.049866535,9.9904633,
31,393.33618,-1401.7566,0,-0.015405253,9.9906502,-0.050190456,9.9907875,
32,413.57568,-1401.7566,0,-0.022355212,10.001045,-0.060999356,10.001257,
33,433.81512,-1401.7566,0,-0.022366179,10.001046,-0.061029281,10.001258,
34,454.05463,-1401.7566,0,-0.022375679,10.001046,-0.061055202,10.001258,
35,474.29413,-1401.7566,0,-0.049066074,9.9912977,-0.07157246,9.9916744,
36,494.53357,-1401.7566,0,-0.049049731,9.9913006,-0.071548626,9.9916773,
37,514.77307,-1401.7566,0,-0.049031615,9.9913044,-0.071522199,9.9916801,
38,535.01257,-1401.7566,0,-0.024796238,9.9946079,-0.058963425,9.994813,
39,555.25201,-1401.7566,0,-0.01859929,9.9940701,-0.061553452,9.994277,
40,575.49152,-1401.7566,0,-0.023411766,9.9903755,-0.06588766,9.9906206,
41,595.73102,-1401.7566,0,-0.055664524,9.9655991,-0.094830438,9.9662056,
42,615.97046,-1401.7566,0,-0.055637054,9.9656153,-0.094783641,9.9662218,
43,636.20996,-1401.7566,0,-0.042741776,9.9864759,-0.10083944,9.9870758,
44,656.44946,-1401.7566,0,-0.090865135,10.003125,-0.10301302,10.004068,
45,676.6889,-1401.7566,0,-0.077627867,10.006801,-0.10568473,10.00766,
46,696.92841,-1401.7566,0,-0.046312191,10.016773,-0.1529429,10.018048,
47,717.16791,-1401.7566,0,-0.061867435,10.015819,-0.25755668,10.01932,
48,737.40735,-1401.7566,0,-0.11279767,10.009727,-0.27189279,10.014055,
49,757.64685,-1401.7566,0,-0.157804,9.9589462,-0.45422149,9.9705477,
50,777.88635,-1401.7566,0,-0.047514018,9.9682751,-0.44332957,9.9782419,
51,798.12579,-1401.7566,0,-0.008995512,10.004608,-0.37684309,10.011707,
52,818.36523,-1401.7566,0,0.082732767,9.9989433,-0.39665681,10.00715,
53,838.60474,-1401.7566,0,0.088254146,9.9994745,-0.31687823,10.004884,
54,858.84424,-1401.7566,0,0.090766586,9.9957428,-0.22228,9.9986258,
55,879.08374,-1401.7566,0,0.08890073,10.011667,-0.27059329,10.015718,
56,899.32324,-1401.7566,0,0.088880904,10.011665,-0.27053297,10.015714,
57,919.56274,-1401.7566,0,0.046369929,10.01483,-0.20829888,10.017103,
