Length Units,meter,,,,,,,
Node,X(m),Y(m),Z(m),VX(m/s),VY(m/s),VZ(m/s),(1) 속도 크기 - m/s,
1,-213.84827,-1401.7566,460,-0.02867567,9.9475603,0.012485501,9.9476089,
2,-193.60878,-1401.7566,460,-0.013477169,9.9837599,0.004504761,9.9837704,
3,-173.36929,-1401.7566,460,-0.012306144,9.9985981,0.009290691,9.9986095,
4,-153.12982,-1401.7566,460,-0.01925404,9.9903736,0.019664953,9.9904118,
5,-132.89034,-1401.7566,460,-0.027760789,9.9890299,0.027676314,9.9891062,
6,-112.65086,-1401.7566,460,-0.02522691,9.9889984,0.023821354,9.9890585,
7,-92.411377,-1401.7566,460,-0.025324617,9.9905348,0.022141373,9.990591,
8,-72.17189,-1401.7566,460,-0.029248189,9.9991913,0.01890092,9.9992523,
9,-51.932404,-1401.7566,460,-0.03241777,10.002997,0.019822309,10.00307,
10,-31.692932,-1401.7566,460,-0.032628026,10.002592,0.023986664,10.002674,
11,-11.453445,-1401.7566,460,-0.02934446,10.00084,0.032417558,10.000937,
12,8.7860413,-1401.7566,460,-0.025807597,10.000718,0.025451439,10.000784,
13,29.025513,-1401.7566,460,-0.025231646,9.9996195,0.027892765,9.9996901,
14,49.264999,-1401.7566,460,-0.026515661,9.9998293,0.029866302,9.9999094,
15,69.504471,-1401.7566,460,-0.026289191,10.000536,0.031171074,10.000619,
16,89.743973,-1401.7566,460,-0.005249164,10.00335,0.038229428,10.003425,
17,109.98344,-1401.7566,460,-0.001831076,10.002966,0.043106541,10.003059,
18,130.22292,-1401.7566,460,-0.001693089,10.003144,0.043944411,10.003241,
19,150.46242,-1401.7566,460,0.00903117,9.9982595,0.03380483,9.9983206,
20,170.70189,-1401.7566,460,0.01282154,10.00089,0.026423432,10.000934,
21,190.94136,-1401.7566,460,0.01312228,10.000472,0.022978917,10.000507,
22,211.18086,-1401.7566,460,0.025273748,9.9994926,0.049626861,9.9996481,
23,231.42033,-1401.7566,460,0.025270214,9.9994936,0.049619921,9.999649,
24,251.65981,-1401.7566,460,0.027101306,10.005428,0.032330088,10.005517,
25,271.89929,-1401.7566,460,0.047802467,9.9782782,0.044127379,9.9784899,
26,292.13879,-1401.7566,460,0.047820084,9.9782705,0.04414364,9.9784822,
27,312.37823,-1401.7566,460,0.045240559,9.9822083,0.04305023,9.9824038,
28,332.61774,-1401.7566,460,0.031748593,10.002748,0.037306827,10.002869,
29,352.85724,-1401.7566,460,0.024116375,10.014368,0.034057911,10.014455,
30,373.09668,-1401.7566,460,0.018313022,9.994978,0.019474462,9.9950132,
31,393.33618,-1401.7566,460,0.018324105,9.9949741,0.019486247,9.9950094,
32,413.57568,-1401.7566,460,0.018301951,9.9949808,0.019462688,9.9950171,
33,433.81512,-1401.7566,460,0.015591698,10.010698,0.029035579,10.010753,
34,454.05463,-1401.7566,460,0.015333102,10.006816,0.026780769,10.006864,
35,474.29413,-1401.7566,460,0.014900576,9.9949284,0.019829072,9.9949589,
36,494.53357,-1401.7566,460,0.00734375,10.012038,0.01659555,10.012054,
37,514.77307,-1401.7566,460,0.006947628,10.026271,0.032911442,10.026327,
38,535.01257,-1401.7566,460,0.006952011,10.026287,0.032932203,10.026343,
39,555.25201,-1401.7566,460,0.004391221,9.9804401,0.009707416,9.9804459,
40,575.49152,-1401.7566,460,-0.001833628,10.004425,0.031819299,10.004476,
41,595.73102,-1401.7566,460,-0.002783129,10.001706,0.034498733,10.001766,
42,615.97046,-1401.7566,460,-0.002216592,10.005013,0.065960824,10.005231,
43,636.20996,-1401.7566,460,-0.000541728,10.002146,0.057921834,10.002314,
44,656.44946,-1401.7566,460,0.001920584,10.003477,0.026528947,10.003512,
45,676.6889,-1401.7566,460,0.012761,9.9894543,0.056544717,9.9896221,
46,696.92841,-1401.7566,460,0.014151379,9.9865093,0.06252344,9.9867153,
47,717.16791,-1401.7566,460,0.013984941,9.9868364,0.062643237,9.9870424,
48,737.40735,-1401.7566,460,0.00637181,10.00192,0.067443185,10.002149,
