Length Units,meter,,,,,,,
Node,X(m),Y(m),Z(m),VX(m/s),VY(m/s),VZ(m/s),(1) 속도 크기 - m/s,
1,-213.84827,-1401.7566,240,-0.012975141,9.9553576,0.036407851,9.9554329,
2,-193.60878,-1401.7566,240,-0.018928509,9.9930801,0.022608845,9.993124,
3,-173.36929,-1401.7566,240,-0.018885255,9.9930954,0.022557182,9.9931393,
4,-153.12982,-1401.7566,240,-0.032186057,9.998168,0.024628004,9.99825,
5,-132.89034,-1401.7566,240,-0.032254219,9.9981642,0.024680162,9.9982462,
6,-112.65086,-1401.7566,240,-0.039471492,10.003524,0.026787208,10.003637,
7,-92.411377,-1401.7566,240,-0.054567795,10.010406,0.032185595,10.010607,
8,-72.17189,-1401.7566,240,-0.054605223,10.010413,0.032207672,10.010614,
9,-51.932404,-1401.7566,240,-0.061395504,10.008875,0.033577874,10.009119,
10,-31.692932,-1401.7566,240,-0.09220551,10.003443,0.044888888,10.003968,
11,-11.453445,-1401.7566,240,-0.090856425,10.002508,0.040657602,10.003004,
12,8.7860413,-1401.7566,240,-0.097252749,9.989068,0.072494894,9.9898043,
13,29.025513,-1401.7566,240,-0.099611647,9.9845047,0.083976872,9.9853544,
14,49.264999,-1401.7566,240,-0.099611647,9.9845047,0.083976872,9.9853544,
15,69.504471,-1401.7566,240,-0.099611647,9.9845047,0.083976872,9.9853544,
16,89.743973,-1401.7566,240,-0.068722792,9.9766407,0.057331026,9.9770422,
17,109.98344,-1401.7566,240,-0.041317858,9.9752922,0.057813175,9.9755449,
18,130.22292,-1401.7566,240,-0.018731339,9.9741812,0.058210552,9.974369,
19,150.46242,-1401.7566,240,-0.022708168,9.9828939,0.071859509,9.9831791,
20,170.70189,-1401.7566,240,0.004718023,9.9899168,0.11586118,9.9905901,
21,190.94136,-1401.7566,240,0.016843291,9.993022,0.13531455,9.9939518,
22,211.18086,-1401.7566,240,0.031784046,9.9939079,0.25343376,9.9971714,
23,231.42033,-1401.7566,240,0.030810086,9.9937668,0.25076264,9.9969597,
24,251.65981,-1401.7566,240,0.030733552,9.9938316,0.24600846,9.9969063,
25,271.89929,-1401.7566,240,0.044567034,10.00342,0.19919829,10.005503,
26,292.13879,-1401.7566,240,0.041821644,10.003327,0.19225523,10.005262,
27,312.37823,-1401.7566,240,0.032691367,9.99891,0.20498468,10.001064,
28,332.61774,-1401.7566,240,0.03197927,9.9985647,0.20597748,10.000737,
29,352.85724,-1401.7566,240,0.033781275,10.00188,0.18541835,10.003655,
30,373.09668,-1401.7566,240,0.036207914,10.006344,0.15773271,10.007652,
31,393.33618,-1401.7566,240,0.028615344,10.00937,0.15515941,10.010612,
32,413.57568,-1401.7566,240,0.016176667,10.011954,0.16339542,10.0133,
33,433.81512,-1401.7566,240,0.006896133,10.009157,0.16434416,10.010509,
34,454.05463,-1401.7566,240,0.006432657,10.00688,0.14396852,10.007917,
35,474.29413,-1401.7566,240,-0.012293843,10.012704,0.2404277,10.015598,
36,494.53357,-1401.7566,240,-0.035641901,10.00406,0.32469386,10.009391,
37,514.77307,-1401.7566,240,-0.026143026,10.00998,0.31198198,10.014875,
38,535.01257,-1401.7566,240,-0.016315591,10.026731,0.19939047,10.028728,
39,555.25201,-1401.7566,240,-0.038799059,10.01768,0.1534107,10.018929,
40,575.49152,-1401.7566,240,-0.05169135,10.018305,0.17789152,10.020018,
41,595.73102,-1401.7566,240,-0.065343335,10.018326,0.1995583,10.020527,
42,615.97046,-1401.7566,240,-0.083486512,10.018893,0.20188883,10.021275,
43,636.20996,-1401.7566,240,-0.13324222,10.025037,0.23544933,10.028687,
44,656.44946,-1401.7566,240,-0.16925381,10.029725,0.26747289,10.034719,
45,676.6889,-1401.7566,240,-0.18487987,10.030117,0.24168754,10.034732,
46,696.92841,-1401.7566,240,-0.24345504,10.031137,0.23511021,10.036845,
47,717.16791,-1401.7566,240,-0.23266378,10.012226,0.26560768,10.018451,
48,737.40735,-1401.7566,240,-0.25390139,9.9820023,0.36020562,9.9917259,
49,757.64685,-1401.7566,240,-0.25390139,9.9820023,0.36020562,9.9917259,
50,777.88635,-1401.7566,240,-0.1162999,9.924942,0.49214923,9.9378166,
51,798.12579,-1401.7566,240,0.008657836,9.8114119,0.33048654,9.8169804,
52,818.36523,-1401.7566,240,0.38697109,9.8660641,0.55085933,9.8890047,
53,838.60474,-1401.7566,240,0.40956298,9.8740692,0.53550649,9.8970575,
54,858.84424,-1401.7566,240,0.36485898,10.021962,0.3133924,10.033497,
55,879.08374,-1401.7566,240,0.27254292,10.042534,0.30579507,10.050884,
56,899.32324,-1401.7566,240,0.27254292,10.042534,0.30579507,10.050884,
57,919.56274,-1401.7566,240,0.1241429,10.050238,0.23898104,10.053845,
58,939.80212,-1401.7566,240,0.070852652,10.023655,0.21775889,10.02627,
59,960.04163,-1401.7566,240,0.055758219,10.01552,0.20271759,10.017727,
60,980.28113,-1401.7566,240,0.066029504,10.010036,0.28404006,10.014283,
61,1000.5206,-1401.7566,240,0.072150998,10.007255,0.33876398,10.013247,
62,1020.7601,-1401.7566,240,0.064481512,10.011995,0.28628913,10.016295,
63,1040.9996,-1401.7566,240,0.066509396,10.007581,0.32207927,10.012983,
64,1061.239,-1401.7566,240,0.051572494,10.015069,0.22768633,10.01779,
65,1081.4785,-1401.7566,240,0.056679487,10.024231,0.2007657,10.026402,
66,1101.718,-1401.7566,240,0.072530568,10.022939,0.34502026,10.029138,
67,1121.9575,-1401.7566,240,0.063780449,10.018535,0.27705294,10.022568,
68,1142.197,-1401.7566,240,0.056300052,10.018314,0.16528672,10.019835,
69,1162.4365,-1401.7566,240,0.06275326,10.014011,0.17364587,10.015714,
70,1182.6759,-1401.7566,240,0.070530549,10.007524,0.1840203,10.009464,
71,1202.9154,-1401.7566,240,0.063326307,9.9996376,0.17848426,10.001431,
72,1223.1549,-1401.7566,240,0.065797269,10.000939,0.16700464,10.00255,
73,1243.3944,-1401.7566,240,0.080071554,10.004025,0.1828268,10.006015,
74,1263.6339,-1401.7566,240,0.10729426,9.9922295,0.20361117,9.9948797,
75,1283.8734,-1401.7566,240,0.10920039,9.9949112,0.20360185,9.9975805,
76,1304.1128,-1401.7566,240,0.10629025,10.006514,0.17316079,10.008576,
77,1324.3523,-1401.7566,240,0.09777461,10.006025,0.14549464,10.007561,
78,1344.5918,-1401.7566,240,0.018511442,10.010545,0.047229022,10.010674,
79,1364.8313,-1401.7566,240,0.013620728,10.006414,0.044882249,10.006524,
80,1385.0708,-1401.7566,240,0.013851685,10.006644,0.045109842,10.006756,
81,1405.3103,-1401.7566,240,0.006329758,9.9784527,0.069916897,9.9786997,
82,-213.84827,-1381.7499,240,-0.039007705,9.8657894,0.10945443,9.8664732,
83,-193.60878,-1381.7499,240,-0.056993082,9.9791632,0.068074442,9.979558,
84,-173.36929,-1381.7499,240,-0.067845896,9.9833183,0.069740795,9.9837923,
85,-153.12982,-1381.7499,240,-0.088765554,10.015491,0.065632813,10.016099,
86,-132.89034,-1381.7499,240,-0.086428925,10.024385,0.062324043,10.024952,
87,-112.65086,-1381.7499,240,-0.12509033,10.031435,0.077227324,10.032513,
88,-92.411377,-1381.7499,240,-0.17074412,10.032125,0.093666032,10.034015,
89,-72.17189,-1381.7499,240,-0.16819896,10.030325,0.097581416,10.032209,
90,-51.932404,-1381.7499,240,-0.20844951,10.021116,0.10562429,10.02384,
91,-31.692932,-1381.7499,240,-0.27924323,10.012031,0.14241874,10.016936,
92,-11.453445,-1381.7499,240,-0.28058553,9.9982901,0.15629444,10.003448,
93,8.7860413,-1381.7499,240,-0.28811389,9.9746056,0.19894776,9.9807491,
94,29.025513,-1381.7499,240,-0.29977229,9.9516792,0.24568176,9.9592237,
95,49.264999,-1381.7499,240,-0.30028343,9.9504318,0.24124449,9.9578848,
96,69.504471,-1381.7499,240,-0.24525791,9.9397926,0.20570925,9.9449453,
97,89.743973,-1381.7499,240,-0.20630519,9.9298763,0.17210723,9.9335108,
98,109.98344,-1381.7499,240,-0.11992756,9.9256258,0.17362691,9.9278688,
99,130.22292,-1381.7499,240,-0.05848616,9.9274311,0.18248647,9.9292803,
100,150.46242,-1381.7499,240,-0.064301968,9.9401722,0.20244703,9.9424419,
101,170.70189,-1381.7499,240,-0.043644525,9.9549284,0.25506902,9.958292,
