Length Units,meter,,,,,,,
Node,X(m),Y(m),Z(m),VX(m/s),VY(m/s),VZ(m/s),(1) 속도 크기 - m/s,
1,-213.84827,-1401.7566,220,-0.012973968,9.9553614,0.036404558,9.9554367,
2,-193.60878,-1401.7566,220,-0.018925851,9.9930811,0.022605671,9.993125,
3,-173.36929,-1401.7566,220,-0.018885596,9.9930954,0.022557588,9.9931393,
4,-153.12982,-1401.7566,220,-0.029384077,10.005985,0.021488503,10.006052,
5,-132.89034,-1401.7566,220,-0.037671559,10.009001,0.019942161,10.009091,
6,-112.65086,-1401.7566,220,-0.061653007,10.008012,0.019743931,10.008221,
7,-92.411377,-1401.7566,220,-0.071879581,10.012589,0.024363264,10.012877,
8,-72.17189,-1401.7566,220,-0.054629471,10.010418,0.032221973,10.010618,
9,-51.932404,-1401.7566,220,-0.085089765,10.003453,0.038312465,10.003888,
10,-31.692932,-1401.7566,220,-0.090450235,10.002227,0.039383594,10.002713,
11,-11.453445,-1401.7566,220,-0.090450235,10.002226,0.039383594,10.002712,
12,8.7860413,-1401.7566,220,-0.091143735,10.000886,0.042759247,10.001393,
13,29.025513,-1401.7566,220,-0.099852204,9.9839172,0.081888452,9.9847527,
14,49.264999,-1401.7566,220,-0.10036332,9.9826698,0.077451169,9.9834747,
15,69.504471,-1401.7566,220,-0.081313074,9.9795666,0.067199394,9.9801245,
16,89.743973,-1401.7566,220,-0.068722792,9.9766407,0.057331026,9.9770422,
17,109.98344,-1401.7566,220,-0.068722792,9.9766407,0.057331026,9.9770422,
18,130.22292,-1401.7566,220,-0.022105999,9.9815741,0.069792792,9.981842,
19,150.46242,-1401.7566,220,-0.022708168,9.9828939,0.071859509,9.9831791,
20,170.70189,-1401.7566,220,-0.022708168,9.982893,0.071859509,9.9831772,
21,190.94136,-1401.7566,220,0.008228881,9.9912224,0.14446127,9.9922695,
22,211.18086,-1401.7566,220,0.004222416,9.9898987,0.17784464,9.9914827,
23,231.42033,-1401.7566,220,0.003165282,9.9897442,0.1749454,9.9912767,
24,251.65981,-1401.7566,220,0.002782487,9.9896889,0.17389557,9.9912033,
25,271.89929,-1401.7566,220,0.0109884,9.9810286,0.14168499,9.9820404,
26,292.13879,-1401.7566,220,0.029170424,9.9969244,0.19514841,9.9988718,
27,312.37823,-1401.7566,220,0.03197927,9.9985657,0.20597748,10.000738,
28,332.61774,-1401.7566,220,0.03197927,9.9985657,0.20597748,10.000738,
29,352.85724,-1401.7566,220,0.03197927,9.9985647,0.20597748,10.000737,
30,373.09668,-1401.7566,220,0.027549896,10.002618,0.18978137,10.004456,
31,393.33618,-1401.7566,220,0.016768727,10.012202,0.15434057,10.013406,
32,413.57568,-1401.7566,220,0.016176667,10.011954,0.16339542,10.0133,
33,433.81512,-1401.7566,220,0.006075959,10.008911,0.16442801,10.010263,
34,454.05463,-1401.7566,220,0.001352924,10.007488,0.16491084,10.008847,
35,474.29413,-1401.7566,220,-0.028396511,10.001656,0.27612117,10.005507,
36,494.53357,-1401.7566,220,-0.044595193,9.9984798,0.33667561,10.004246,
37,514.77307,-1401.7566,220,-0.043219283,9.9993382,0.33483431,10.005036,
38,535.01257,-1401.7566,220,-0.027025267,10.011885,0.21780084,10.01429,
39,555.25201,-1401.7566,220,-0.051468834,10.018464,0.18639475,10.02033,
40,575.49152,-1401.7566,220,-0.065061547,10.018951,0.20327984,10.021225,
41,595.73102,-1401.7566,220,-0.065061547,10.018951,0.20327984,10.021225,
42,615.97046,-1401.7566,220,-0.10825227,10.023358,0.22693118,10.026511,
43,636.20996,-1401.7566,220,-0.1714934,10.029812,0.26156217,10.034687,
44,656.44946,-1401.7566,220,-0.1714934,10.029812,0.26156217,10.034687,
45,676.6889,-1401.7566,220,-0.23995383,10.026857,0.26019272,10.033103,
46,696.92841,-1401.7566,220,-0.30060691,10.025455,0.26115039,10.03336,
47,717.16791,-1401.7566,220,-0.34538358,10.026661,0.24178776,10.035522,
48,737.40735,-1401.7566,220,-0.41126347,9.9789896,0.36103758,9.9939842,
49,757.64685,-1401.7566,220,-0.41126347,9.9789896,0.36103758,9.9939842,
50,777.88635,-1401.7566,220,-0.087579779,9.7786903,0.34985441,9.7853384,
51,798.12579,-1401.7566,220,0.008657836,9.8114109,0.33048654,9.8169794,
52,818.36523,-1401.7566,220,0.49189922,9.7916746,0.35968804,9.8106184,
53,838.60474,-1401.7566,220,0.3917613,9.9966068,0.2763921,10.008098,
54,858.84424,-1401.7566,220,0.36734357,10.014503,0.2716637,10.02492,
55,879.08374,-1401.7566,220,0.32077932,10.026779,0.2618733,10.035327,
56,899.32324,-1401.7566,220,0.29081559,10.027158,0.25530708,10.034622,
57,919.56274,-1401.7566,220,0.23296708,10.032557,0.23576438,10.038032,
58,939.80212,-1401.7566,220,0.066972047,10.016754,0.20442113,10.019064,
59,960.04163,-1401.7566,220,0.055758219,10.015521,0.20271759,10.017728,
60,980.28113,-1401.7566,220,0.058074307,10.014284,0.22105512,10.016892,
61,1000.5206,-1401.7566,220,0.077969402,10.003659,0.37857369,10.011124,
62,1020.7601,-1401.7566,220,0.077969402,10.003659,0.37857369,10.011124,
63,1040.9996,-1401.7566,220,0.077969402,10.00366,0.37857369,10.011125,
64,1061.239,-1401.7566,220,0.053126216,10.012161,0.25610417,10.015577,
65,1081.4785,-1401.7566,220,0.051369578,10.010465,0.25809038,10.013923,
66,1101.718,-1401.7566,220,0.072530568,10.022939,0.34502026,10.029138,
67,1121.9575,-1401.7566,220,0.072530568,10.022939,0.34502026,10.029138,
68,1142.197,-1401.7566,220,0.054059647,10.024498,0.22331043,10.027131,
69,1162.4365,-1401.7566,220,0.052482028,10.014571,0.16179283,10.016015,
70,1182.6759,-1401.7566,220,0.062945589,10.011785,0.18643039,10.013719,
71,1202.9154,-1401.7566,220,0.061390534,10.000867,0.17476264,10.002583,
72,1223.1549,-1401.7566,220,0.056588709,9.9998131,0.14673841,10.00105,
73,1243.3944,-1401.7566,220,0.092737548,9.9985371,0.19249722,10.00082,
74,1263.6339,-1401.7566,220,0.12320331,9.9853325,0.21574254,9.9884233,
75,1283.8734,-1401.7566,220,0.12310481,9.9853439,0.21557006,9.9884291,
76,1304.1128,-1401.7566,220,0.11758296,10.001054,0.17628905,10.003299,
77,1324.3523,-1401.7566,220,0.097673148,10.00907,0.14099373,10.01054,
78,1344.5918,-1401.7566,220,0.030950708,10.019612,0.055832561,10.019816,
79,1364.8313,-1401.7566,220,0.025711443,10.018861,0.055216584,10.019046,
