Length Units,meter,,,,,,,
Node,X(m),Y(m),Z(m),VX(m/s),VY(m/s),VZ(m/s),(1) 속도 크기 - m/s,
1,-213.84827,-1401.7566,20,-0.025416957,9.9576092,0.011888782,9.9576492,
2,-193.60878,-1401.7566,20,-0.020819956,9.9955645,0.00701073,9.9955883,
3,-173.36929,-1401.7566,20,-0.02077554,9.995573,0.006995774,9.9955969,
4,-153.12982,-1401.7566,20,-0.042012811,9.9990273,0.000690875,9.999115,
5,-132.89034,-1401.7566,20,-0.052746285,10.000759,-0.002472641,10.000898,
6,-112.65086,-1401.7566,20,-0.052874818,10.000761,-0.002478667,10.000901,
7,-92.411377,-1401.7566,20,-0.058510907,10.01034,-0.005172411,10.010512,
8,-72.17189,-1401.7566,20,-0.06361898,10.019071,-0.007626396,10.019276,
9,-51.932404,-1401.7566,20,-0.11265413,10.004689,-0.009083674,10.005327,
10,-31.692932,-1401.7566,20,-0.11953451,10.002313,-0.009563721,10.003032,
11,-11.453445,-1401.7566,20,-0.10317823,10.004941,-0.010694852,10.005479,
12,8.7860413,-1401.7566,20,-0.091401584,10.00658,-0.011786891,10.007005,
13,29.025513,-1401.7566,20,-0.10919315,9.995924,-0.011748904,9.9965277,
14,49.264999,-1401.7566,20,-0.10302472,9.9970016,-0.012130043,9.9975395,
15,69.504471,-1401.7566,20,-0.1074682,9.9975939,-0.02089094,9.9981928,
16,89.743973,-1401.7566,20,-0.099407762,9.9988289,-0.017862335,9.9993391,
17,109.98344,-1401.7566,20,-0.072871834,9.9723511,-0.01492638,9.9726286,
18,130.22292,-1401.7566,20,-0.07093028,9.9787064,-0.017149925,9.9789734,
19,150.46242,-1401.7566,20,-0.068988726,9.9850607,-0.019373471,9.9853182,
20,170.70189,-1401.7566,20,-0.063984461,9.997077,-0.035352226,9.997345,
21,190.94136,-1401.7566,20,-0.083479375,9.9970598,-0.057519443,9.9975739,
22,211.18086,-1401.7566,20,-0.10196376,9.9919052,-0.072512239,9.9926891,
23,231.42033,-1401.7566,20,-0.098902203,9.9915419,-0.064761847,9.9922409,
24,251.65981,-1401.7566,20,-0.094868347,9.990797,-0.058055207,9.991416,
25,271.89929,-1401.7566,20,-0.065059051,9.9812107,-0.055857487,9.9815788,
26,292.13879,-1401.7566,20,-0.062998533,9.9806089,-0.054930788,9.9809589,
27,312.37823,-1401.7566,20,-0.037299946,9.9778709,-0.053438723,9.9780836,
28,332.61774,-1401.7566,20,-0.031206012,9.9772205,-0.053087652,9.9774103,
29,352.85724,-1401.7566,20,-0.02161178,9.9850779,-0.051207095,9.9852324,
30,373.09668,-1401.7566,20,-0.015219737,9.9903116,-0.049951114,9.990448,
31,393.33618,-1401.7566,20,-0.015641171,9.9873753,-0.041071791,9.9874716,
32,413.57568,-1401.7566,20,-0.021868508,9.9991636,-0.057355933,9.9993525,
33,433.81512,-1401.7566,20,-0.022397099,10.001047,-0.061113652,10.001259,
34,454.05463,-1401.7566,20,-0.022404386,10.001047,-0.061133537,10.001259,
35,474.29413,-1401.7566,20,-0.044095676,9.9931259,-0.069686323,9.9934664,
36,494.53357,-1401.7566,20,-0.049130756,9.9912863,-0.071666814,9.9916639,
37,514.77307,-1401.7566,20,-0.051911887,9.9904699,-0.067756236,9.9908342,
