Length Units,meter,,,,,,,
Node,X(m),Y(m),Z(m),VX(m/s),VY(m/s),VZ(m/s),(1) 속도 크기 - m/s,
1,-213.84827,-1401.7566,440,-0.011202355,9.9753504,0.00951222,9.9753609,
2,-193.60878,-1401.7566,440,-0.012930958,9.9912291,0.006948259,9.9912395,
3,-173.36929,-1401.7566,440,-0.012194308,10.00062,0.009980446,10.000632,
4,-153.12982,-1401.7566,440,-0.016113061,9.9968348,0.014723659,9.9968586,
5,-132.89034,-1401.7566,440,-0.040424772,10.005301,0.033533473,10.005439,
6,-112.65086,-1401.7566,440,-0.035219502,10.000626,0.029424414,10.000731,
7,-92.411377,-1401.7566,440,-0.028372422,9.9960928,0.021572337,9.9961567,
8,-72.17189,-1401.7566,440,-0.032504886,10.003006,0.019875577,10.003078,
9,-51.932404,-1401.7566,440,-0.032496206,10.003004,0.019870268,10.003077,
10,-31.692932,-1401.7566,440,-0.032679409,10.002647,0.023543485,10.002728,
11,-11.453445,-1401.7566,440,-0.03361126,10.000985,0.040757012,10.001125,
12,8.7860413,-1401.7566,440,-0.033614978,10.000985,0.040761519,10.001125,
13,29.025513,-1401.7566,440,-0.033616982,10.000985,0.040763952,10.001125,
14,49.264999,-1401.7566,440,-0.033620827,10.000985,0.040768612,10.001125,
15,69.504471,-1401.7566,440,-0.016632974,10.004663,0.029008154,10.004718,
16,89.743973,-1401.7566,440,-0.014498881,10.005127,0.027534869,10.005176,
17,109.98344,-1401.7566,440,-0.001672367,10.003185,0.044203326,10.003283,
18,130.22292,-1401.7566,440,-0.001672376,10.003184,0.044203579,10.003282,
19,150.46242,-1401.7566,440,0.003073643,10.002821,0.041624542,10.002908,
20,170.70189,-1401.7566,440,0.011953225,10.002141,0.036812443,10.002216,
21,190.94136,-1401.7566,440,0.011953458,10.002142,0.036813162,10.002217,
22,211.18086,-1401.7566,440,0.028618509,9.9990578,0.058110144,9.9992676,
23,231.42033,-1401.7566,440,0.030772477,9.9986591,0.06086516,9.9988918,
24,251.65981,-1401.7566,440,0.029551975,9.9984999,0.057801146,9.9987106,
25,271.89929,-1401.7566,440,0.036984563,9.9878445,0.045862891,9.988018,
26,292.13879,-1401.7566,440,0.041997969,9.9834404,0.045131415,9.9836311,
27,312.37823,-1401.7566,440,0.038519759,9.9903851,0.042191513,9.9905481,
28,332.61774,-1401.7566,440,0.02609391,10.011477,0.034954909,10.011571,
29,352.85724,-1401.7566,440,0.024172405,10.014401,0.03413704,10.014489,
30,373.09668,-1401.7566,440,0.022732737,10.009594,0.030520365,10.009666,
31,393.33618,-1401.7566,440,0.017337454,10.000859,0.023106523,10.000901,
32,413.57568,-1401.7566,440,0.01955447,10.003321,0.0387871,10.003415,
33,433.81512,-1401.7566,440,0.02783709,9.9868622,0.058018617,9.9870701,
34,454.05463,-1401.7566,440,0.029671704,9.9832172,0.062278263,9.9834557,
35,474.29413,-1401.7566,440,0.023447832,9.9947147,0.054622352,9.9948912,
36,494.53357,-1401.7566,440,0.011560394,10.012745,0.044934332,10.012853,
37,514.77307,-1401.7566,440,0.007441185,10.024827,0.034199119,10.024888,
38,535.01257,-1401.7566,440,0.006952144,10.026287,0.032932833,10.026343,
39,555.25201,-1401.7566,440,0.000659831,9.9955139,0.023087706,9.9955406,
40,575.49152,-1401.7566,440,-0.001667879,10.004919,0.031407192,10.004969,
41,595.73102,-1401.7566,440,-0.002495295,10.002537,0.03370541,10.002594,
42,615.97046,-1401.7566,440,-0.002381067,10.004065,0.056950986,10.004227,
43,636.20996,-1401.7566,440,-0.001979001,10.00639,0.079040185,10.006702,
44,656.44946,-1401.7566,440,-0.001977653,10.006386,0.078986317,10.006698,
45,676.6889,-1401.7566,440,0.000479071,10.005018,0.065317087,10.005231,
46,696.92841,-1401.7566,440,0.003350927,10.0083,0.052817591,10.00844,
47,717.16791,-1401.7566,440,0.004968278,10.004538,0.069176808,10.004778,
48,737.40735,-1401.7566,440,0.003378066,10.00765,0.070287205,10.007898,
49,757.64685,-1401.7566,440,0.008200092,9.9993916,0.042074241,9.9994831,
50,777.88635,-1401.7566,440,0.010483767,10.003585,0.053738527,10.003735,
51,798.12579,-1401.7566,440,0.018489193,10.018268,0.094627887,10.018732,
52,818.36523,-1401.7566,440,0.021881195,10.018738,0.083063625,10.019106,
53,838.60474,-1401.7566,440,0.025216257,10.014549,0.048361748,10.014698,
54,858.84424,-1401.7566,440,0.025209025,10.014545,0.048347879,10.014693,
55,879.08374,-1401.7566,440,0.025213735,10.014548,0.048356913,10.014696,
56,899.32324,-1401.7566,440,0.022727856,10.0075,0.042890377,10.007617,
57,919.56274,-1401.7566,440,0.021321692,10.003521,0.039799146,10.003623,
58,939.80212,-1401.7566,440,0.021316003,10.003519,0.039788526,10.003621,
59,960.04163,-1401.7566,440,0.018949891,9.9941082,0.043521233,9.9942207,
60,980.28113,-1401.7566,440,0.016346598,10.004418,0.033709101,10.004489,
61,1000.5206,-1401.7566,440,0.025592817,10.004768,0.053847566,10.004946,
62,1020.7601,-1401.7566,440,0.026348494,10.004797,0.055493787,10.004986,
63,1040.9996,-1401.7566,440,0.026353072,10.004797,0.055503428,10.004986,
64,1061.239,-1401.7566,440,0.026196048,10.002504,0.048144352,10.002655,
65,1081.4785,-1401.7566,440,0.02614757,10.001751,0.045731854,10.001889,
66,1101.718,-1401.7566,440,0.026156262,10.001751,0.045747053,10.001889,
67,1121.9575,-1401.7566,440,0.015561598,10.016327,0.031419959,10.016388,
68,1142.197,-1401.7566,440,0.01556947,10.016335,0.031435855,10.016397,
69,1162.4365,-1401.7566,440,0.011257976,10.003355,0.017585337,10.003377,
70,1182.6759,-1401.7566,440,0.010604027,10.001379,0.014984814,10.001395,
71,1202.9154,-1401.7566,440,0.015002294,10.014523,0.023358192,10.014562,
72,1223.1549,-1401.7566,440,0.021296708,10.013756,0.04087916,10.013862,
73,1243.3944,-1401.7566,440,0.016773215,10.000684,0.02913218,10.00074,
74,1263.6339,-1401.7566,440,0.019165674,9.9961548,0.029069493,9.9962158,
75,1283.8734,-1401.7566,440,0.011610538,9.9969387,0.025192345,9.9969769,
76,1304.1128,-1401.7566,440,0.009832307,9.9984093,0.024651865,9.9984446,
77,1324.3523,-1401.7566,440,0.008181945,9.9946175,0.022535495,9.9946461,
